EMPLID;CATALOG_NBR;STRM;SESSION_CODE;CLASS_SECTION;STATUS;STRM_ID
11092169;290097;2101;1;C01;Actif;21011
11105084;290097;2101;1;C01;Actif;21011
11124762;290097;2101;1;C01;Actif;21011
11116041;290097;2101;1;C01;Actif;21011
11103246;290097;2101;1;C01;Actif;21011
11124889;290097;2101;1;C01;Actif;21011
11124459;290097;2101;1;C01;Actif;21011
11116813;290097;2101;1;C01;Actif;21011
11117466;290097;2101;1;C01;Actif;21011
11116777;250009;2101;1;C01;Actif;21011
11116879;250009;2101;1;C01;Actif;21011
11118259;250009;2101;1;C01;Actif;21011
11116874;250009;2101;1;C01;Actif;21011
11124153;250009;2101;1;C01;Actif;21011
11129658;250009;2101;1;C01;Actif;21011
11103810;250009;2101;1;C01;Actif;21011
11128241;250009;2101;1;C01;Actif;21011
11117386;250009;2101;1;C01;Actif;21011
11114772;250009;2101;1;C01;Actif;21011
11126579;250009;2101;1;C01;Actif;21011
11115280;250009;2101;1;C01;Actif;21011
11129051;250009;2101;1;C01;Actif;21011
11127756;250009;2101;1;C01;Actif;21011
11114692;250009;2101;1;C01;Actif;21011
11116882;250009;2101;1;C01;Actif;21011
11125102;250009;2101;1;C01;Actif;21011
11116413;250009;2101;1;C01;Actif;21011
11130860;250009;2101;1;C01;Actif;21011
11117413;250009;2101;1;C01;Actif;21011
11117316;250009;2101;1;C01;Actif;21011
11103798;250009;2101;1;C01;Actif;21011
11118460;250009;2101;1;C01;Actif;21011
11128925;250009;2101;1;C01;Actif;21011
11116932;250009;2101;1;C01;Actif;21011
11112999;250009;2101;1;C01;Actif;21011
11129642;250009;2101;1;C01;Actif;21011
11118494;250009;2101;1;C01;Actif;21011
11117858;250009;2101;1;C01;Actif;21011
11129811;250009;2101;1;C01;Actif;21011
11118073;250009;2101;1;C01;Actif;21011
11118520;250009;2101;1;C01;Actif;21011
11127171;250009;2101;1;C01;Actif;21011
11118039;250009;2101;1;C01;Actif;21011
11116647;250009;2101;1;C01;Actif;21011
11115252;250009;2101;1;C01;Actif;21011
11115255;250009;2101;1;C01;Actif;21011
11116335;250009;2101;1;C01;Actif;21011
11123500;250009;2101;1;C01;Actif;21011
11116883;250009;2101;1;C01;Actif;21011
11102605;250009;2101;1;C01;Actif;21011
11117697;250009;2101;1;C01;Actif;21011
11118029;250009;2101;1;C01;Actif;21011
11104850;250009;2101;1;C01;Actif;21011
11124454;250009;2101;1;C01;Actif;21011
11104002;250009;2101;1;C01;Actif;21011
11123610;250009;2101;1;C01;Actif;21011
11122050;250009;2101;1;C01;Actif;21011
11113208;250009;2101;1;C01;Actif;21011
11128849;250009;2101;1;C01;Actif;21011
11129900;250009;2101;1;C01;Actif;21011
11052764;250009;2101;1;C01;Actif;21011
11110967;250009;2101;1;C01;Actif;21011
11116831;250009;2101;1;C01;Actif;21011
11125025;250009;2101;1;C01;Actif;21011
11116123;250009;2101;1;C01;Actif;21011
11122446;250009;2101;1;C01;Actif;21011
11116067;250009;2101;1;C01;Actif;21011
11116258;250009;2101;1;C01;Actif;21011
11125871;250009;2101;1;C01;Actif;21011
11118260;250009;2101;1;C01;Actif;21011
11124118;250009;2101;1;C01;Actif;21011
11118244;250009;2101;1;C01;Actif;21011
11113138;250009;2101;1;C01;Actif;21011
11125109;250009;2101;1;C01;Actif;21011
11085977;340300;2101;1;B01;Actif;21011
11104216;340300;2101;1;B01;Actif;21011
11103364;340300;2101;1;B01;Actif;21011
11103399;340300;2101;1;B01;Actif;21011
11103728;340300;2101;1;B01;Actif;21011
11098758;340300;2101;1;B01;Actif;21011
11102923;340300;2101;1;B01;Actif;21011
11097106;340300;2101;1;B01;Actif;21011
11085113;340300;2101;1;B01;Actif;21011
11103798;340300;2101;1;B01;Actif;21011
11104381;340300;2101;1;B01;Actif;21011
11097814;340300;2101;1;B01;Actif;21011
11097067;340300;2101;1;B01;Actif;21011
11086575;340300;2101;1;B01;Actif;21011
11104602;340300;2101;1;B01;Actif;21011
11084425;340300;2101;1;B01;Actif;21011
11103411;340300;2101;1;B01;Actif;21011
11086779;340300;2101;1;B01;Actif;21011
11096967;340300;2101;1;B01;Actif;21011
11032134;340300;2101;1;B01;Actif;21011
11098145;340300;2101;1;B01;Actif;21011
11100375;340300;2101;1;B01;Actif;21011
11072752;340300;2101;1;B01;Actif;21011
11102908;340300;2101;1;B01;Actif;21011
11089556;340300;2101;1;B01;Actif;21011
11087789;340300;2101;1;B01;Actif;21011
11098367;340300;2101;1;B01;Actif;21011
11104083;340300;2101;1;B01;Actif;21011
11095633;340300;2101;1;B01;Actif;21011
11116895;340300;2101;1;B01;Actif;21011
11103246;340300;2101;1;B01;Actif;21011
11087838;340300;2101;1;B01;Actif;21011
11103913;340300;2101;1;B01;Actif;21011
11103332;340300;2101;1;B01;Actif;21011
11098558;340300;2101;1;B01;Actif;21011
11104296;340300;2101;1;B01;Actif;21011
11102737;340300;2101;1;B01;Actif;21011
11086409;340300;2101;1;B01;Actif;21011
11089293;340300;2101;1;B01;Actif;21011
11103147;340300;2101;1;B01;Actif;21011
11115576;342497;2101;1;A01;Actif;21011
11097067;342497;2101;1;A01;Actif;21011
11103426;342497;2101;1;A01;Actif;21011
11098688;342497;2101;1;A01;Actif;21011
11098743;342497;2101;1;A01;Actif;21011
11116229;342497;2101;1;A01;Actif;21011
11103911;342497;2101;1;A01;Actif;21011
11103287;342497;2101;1;A01;Actif;21011
11104196;342497;2101;1;A01;Actif;21011
11083006;342497;2101;1;A01;Actif;21011
11118159;342497;2101;1;A01;Actif;21011
11118068;342497;2101;1;A01;Actif;21011
11102722;342497;2101;1;A01;Actif;21011
11103109;342497;2101;1;A01;Actif;21011
11104511;342497;2101;1;A01;Actif;21011
11103383;342497;2101;1;A01;Actif;21011
11085437;342497;2101;1;A01;Actif;21011
11103553;342497;2101;1;A01;Actif;21011
11100530;342497;2101;1;A01;Actif;21011
11089099;342497;2101;1;A01;Actif;21011
11102804;342497;2101;1;A01;Actif;21011
11135942;342497;2101;1;A01;Actif;21011
11102359;342497;2101;1;A01;Actif;21011
11102062;342497;2101;1;A01;Actif;21011
11112996;342497;2101;1;A01;Actif;21011
11117533;342497;2101;1;A01;Actif;21011
11102583;342497;2101;1;A01;Actif;21011
11105285;342497;2101;1;A01;Actif;21011
11103364;342497;2101;1;A01;Actif;21011
11112566;342497;2101;1;A01;Actif;21011
11105061;342497;2101;1;A01;Actif;21011
11104485;342497;2101;1;A01;Actif;21011
11097553;342497;2101;1;A01;Actif;21011
11104229;342497;2101;1;A01;Actif;21011
11087174;342497;2101;1;A01;Actif;21011
11103798;342497;2101;1;A01;Actif;21011
11103801;342497;2101;1;A01;Actif;21011
11104017;342497;2101;1;A01;Actif;21011
11103608;342497;2101;1;A01;Actif;21011
11086399;342497;2101;1;A01;Actif;21011
11101300;342497;2101;1;A01;Actif;21011
11103755;342497;2101;1;A01;Actif;21011
11103767;342497;2101;1;A01;Actif;21011
11104503;342497;2101;1;A01;Actif;21011
11103482;342497;2101;1;A01;Actif;21011
11084904;342497;2101;1;A01;Actif;21011
11101420;342497;2101;1;A01;Actif;21011
11103554;342497;2101;1;A01;Actif;21011
11100044;342497;2101;1;A01;Actif;21011
11105277;342497;2101;1;A01;Actif;21011
11104026;342497;2101;1;A01;Actif;21011
11089173;342497;2101;1;A01;Actif;21011
11098751;342497;2101;1;A01;Actif;21011
11096309;342497;2101;1;A01;Actif;21011
11085221;342497;2101;1;A01;Actif;21011
11100577;342497;2101;1;A01;Actif;21011
11117844;342497;2101;1;A01;Actif;21011
11100839;342497;2101;1;A01;Actif;21011
11116305;342497;2101;1;A01;Actif;21011
11087057;342497;2101;1;A01;Actif;21011
11135650;300684;2101;1;A01;Actif;21011
11136658;300684;2101;1;A01;Actif;21011
11073351;300684;2101;1;A01;Actif;21011
11116229;300684;2101;1;A01;Actif;21011
11102570;300684;2101;1;A01;Actif;21011
11104815;300684;2101;1;A01;Actif;21011
11104336;300684;2101;1;A01;Actif;21011
11135652;300684;2101;1;A01;Actif;21011
11104243;300684;2101;1;A01;Actif;21011
11130797;300684;2101;1;A01;Actif;21011
11135665;300684;2101;1;A01;Actif;21011
11089428;300684;2101;1;A01;Actif;21011
11089145;300684;2101;1;A01;Actif;21011
11113472;300684;2101;1;A01;Actif;21011
11103183;300684;2101;1;A01;Actif;21011
11101279;300684;2101;1;A01;Actif;21011
11084498;300684;2101;1;A01;Actif;21011
11104845;300684;2101;1;A01;Actif;21011
11118065;300684;2101;1;A01;Actif;21011
11102576;300684;2101;1;A01;Actif;21011
11101295;300684;2101;1;A01;Actif;21011
11102686;300684;2101;1;A01;Actif;21011
11086010;300684;2101;1;A01;Actif;21011
11103393;300684;2101;1;A01;Actif;21011
11087646;300684;2101;1;A01;Actif;21011
11085112;300684;2101;1;A01;Actif;21011
11104263;300684;2101;1;A01;Actif;21011
11103147;300684;2101;1;A01;Actif;21011
11100718;300684;2101;1;A01;Actif;21011
11072019;300684;2101;1;A01;Actif;21011
11086775;300684;2101;1;A01;Actif;21011
11098823;300684;2101;1;A01;Actif;21011
11099487;300684;2101;1;A01;Actif;21011
11097067;300684;2101;1;A01;Actif;21011
11103114;300684;2101;1;A01;Actif;21011
11110250;320202;2101;1;A01;Actif;21011
11112962;320202;2101;1;A01;Actif;21011
11085802;320202;2101;1;A01;Actif;21011
11085829;320202;2101;1;A01;Actif;21011
11089393;320202;2101;1;A01;Actif;21011
11096938;320202;2101;1;A01;Actif;21011
11089338;320202;2101;1;A01;Actif;21011
11089261;320202;2101;1;A01;Actif;21011
11104501;320202;2101;1;A01;Actif;21011
11110232;320202;2101;1;A01;Actif;21011
11088835;320202;2101;1;A01;Actif;21011
11087060;320202;2101;1;A01;Actif;21011
11103507;320202;2101;1;A01;Actif;21011
11088191;320202;2101;1;A01;Actif;21011
11088011;320202;2101;1;A01;Actif;21011
11131718;320202;2101;1;A01;Actif;21011
11102006;320202;2101;1;A01;Actif;21011
11103345;320202;2101;1;A01;Actif;21011
11087224;320202;2101;1;A01;Actif;21011
11089175;320202;2101;1;A01;Actif;21011
11089354;320202;2101;1;A01;Actif;21011
11135433;320202;2101;1;A01;Actif;21011
11102456;320202;2101;1;A01;Actif;21011
11060564;320202;2101;1;A01;Actif;21011
11100700;320202;2101;1;A01;Actif;21011
11098958;320202;2101;1;A01;Actif;21011
11111470;320202;2101;1;A01;Actif;21011
11103126;320202;2101;1;A01;Actif;21011
11088797;320202;2101;1;A01;Actif;21011
11116277;320202;2101;1;A01;Actif;21011
11087482;320202;2101;1;A01;Actif;21011
11102635;320202;2101;1;A01;Actif;21011
11097677;320202;2101;1;A01;Actif;21011
11086957;320202;2101;1;A01;Actif;21011
11087377;320502;2101;1;A01;Actif;21011
11118477;320502;2101;1;A01;Actif;21011
11116952;320502;2101;1;A01;Actif;21011
11102957;320502;2101;1;A01;Actif;21011
11100591;320502;2101;1;A01;Actif;21011
11130772;320502;2101;1;A01;Actif;21011
11089393;320502;2101;1;A01;Actif;21011
11102604;320502;2101;1;A01;Actif;21011
11134244;320502;2101;1;A01;Actif;21011
11102812;320502;2101;1;A01;Actif;21011
11130915;320502;2101;1;A01;Actif;21011
11117742;320502;2101;1;A01;Actif;21011
11116303;320502;2101;1;A01;Actif;21011
11103059;320502;2101;1;A01;Actif;21011
11073228;320502;2101;1;A01;Actif;21011
11098707;320502;2101;1;A01;Actif;21011
11100523;320502;2101;1;A01;Actif;21011
11113311;320502;2101;1;A01;Actif;21011
11121924;320502;2101;1;A01;Actif;21011
11102818;320502;2101;1;A01;Actif;21011
11086010;320502;2101;1;A01;Actif;21011
11100284;320502;2101;1;A01;Actif;21011
11113144;320502;2101;1;A01;Actif;21011
11111963;320502;2101;1;A01;Actif;21011
11104974;320502;2101;1;A01;Actif;21011
11135419;320502;2101;1;A01;Actif;21011
11102006;320502;2101;1;A01;Actif;21011
11098356;320502;2101;1;A01;Actif;21011
11098742;320502;2101;1;A01;Actif;21011
11098743;320502;2101;1;A01;Actif;21011
11102685;320502;2101;1;A01;Actif;21011
11116699;320502;2101;1;A01;Actif;21011
11088448;320502;2101;1;A01;Actif;21011
11118064;320502;2101;1;A01;Actif;21011
11104818;320502;2101;1;A01;Actif;21011
11103426;332002;2101;1;A01;Actif;21011
11112992;332002;2101;1;A01;Actif;21011
11098758;332002;2101;1;A01;Actif;21011
11074009;332002;2101;1;A01;Actif;21011
11102086;332002;2101;1;A01;Actif;21011
11104371;332002;2101;1;A01;Actif;21011
11103603;332002;2101;1;A01;Actif;21011
11104681;332002;2101;1;A01;Actif;21011
11102791;332002;2101;1;A01;Actif;21011
11089304;332002;2101;1;A01;Actif;21011
11102033;332002;2101;1;A01;Actif;21011
11105357;332002;2101;1;A01;Actif;21011
11102559;332002;2101;1;A01;Actif;21011
11101427;332002;2101;1;A01;Actif;21011
11104815;332002;2101;1;A01;Actif;21011
11104546;332002;2101;1;A01;Actif;21011
11086823;332002;2101;1;A01;Actif;21011
11102189;332002;2101;1;A01;Actif;21011
11103388;332002;2101;1;A01;Actif;21011
11105322;332002;2101;1;A01;Actif;21011
11098917;332002;2101;1;A01;Actif;21011
11097553;332002;2101;1;A01;Actif;21011
11101462;332002;2101;1;A01;Actif;21011
11110965;332002;2101;1;A01;Actif;21011
11085832;332002;2101;1;A01;Actif;21011
11117426;332002;2101;1;A01;Actif;21011
11102594;332002;2101;1;A01;Actif;21011
11086808;332002;2101;1;A01;Actif;21011
11098816;332002;2101;1;A01;Actif;21011
11101300;332002;2101;1;A01;Actif;21011
11101983;332002;2101;1;A01;Actif;21011
11102014;332002;2101;1;A01;Actif;21011
11112996;332002;2101;1;A01;Actif;21011
11113474;332002;2101;1;A01;Actif;21011
11135669;332002;2101;1;A01;Actif;21011
11101420;332002;2101;1;A01;Actif;21011
11084250;332002;2101;1;A01;Actif;21011
11102828;332002;2101;1;A01;Actif;21011
11087122;332002;2101;1;A01;Actif;21011
11088795;332002;2101;1;A01;Actif;21011
11103750;332002;2101;1;A01;Actif;21011
11104532;332002;2101;1;A01;Actif;21011
11086662;332002;2101;1;A01;Actif;21011
11087091;332002;2101;1;A01;Actif;21011
11113134;332002;2101;1;A01;Actif;21011
11102892;332002;2101;1;A01;Actif;21011
11105277;332002;2101;1;A01;Actif;21011
11103867;332002;2101;1;A01;Actif;21011
11113630;332002;2101;1;A01;Actif;21011
11085767;332002;2101;1;A01;Actif;21011
11073453;332002;2101;1;A01;Actif;21011
11102314;332002;2101;1;A01;Actif;21011
11087714;332002;2101;1;A01;Actif;21011
11104216;332002;2101;1;A01;Actif;21011
11103105;379001;2101;1;A01;Actif;21011
11072838;379001;2101;1;A01;Actif;21011
11104228;379001;2101;1;A01;Actif;21011
11065037;379001;2101;1;A01;Actif;21011
11102315;379001;2101;1;A01;Actif;21011
11086577;379001;2101;1;A01;Actif;21011
11102896;379001;2101;1;A01;Actif;21011
11086408;379001;2101;1;A01;Actif;21011
11088677;379001;2101;1;A01;Actif;21011
11036542;379001;2101;1;A01;Actif;21011
11087721;379001;2101;1;A01;Actif;21011
11082799;379001;2101;1;A01;Actif;21011
11103557;379001;2101;1;A01;Actif;21011
11104870;379001;2101;1;A01;Actif;21011
11068127;379001;2101;1;A01;Actif;21011
11101798;379001;2101;1;A01;Actif;21011
11082922;379001;2101;1;A01;Actif;21011
11085219;379001;2101;1;A01;Actif;21011
11084939;379001;2101;1;A01;Actif;21011
11072972;379001;2101;1;A01;Actif;21011
11084396;379001;2101;1;A01;Actif;21011
11101711;379001;2101;1;A01;Actif;21011
11085628;379001;2101;1;A01;Actif;21011
11097818;379001;2101;1;A01;Actif;21011
11087553;379001;2101;1;A01;Actif;21011
11104356;379001;2101;1;A01;Actif;21011
11101725;379001;2101;1;A01;Actif;21011
11104312;379001;2101;1;A01;Actif;21011
11104597;379001;2101;1;A01;Actif;21011
11098954;379001;2101;1;A01;Actif;21011
11095154;379001;2101;1;A01;Actif;21011
11058745;379001;2101;1;A01;Actif;21011
11087974;379001;2101;1;A01;Actif;21011
11104475;379001;2101;1;A01;Actif;21011
11072019;319309;2101;1;A01;Actif;21011
11115576;335198;2101;1;A01;Actif;21011
11130152;335198;2101;1;A01;Actif;21011
11098990;335198;2101;1;A01;Actif;21011
11104371;335198;2101;1;A01;Actif;21011
11059501;335198;2101;1;A01;Actif;21011
11130390;335198;2101;1;A01;Actif;21011
11087207;335198;2101;1;A01;Actif;21011
11086086;335198;2101;1;A01;Actif;21011
11105357;335198;2101;1;A01;Actif;21011
11102559;335198;2101;1;A01;Actif;21011
11088391;335198;2101;1;A01;Actif;21011
11086823;335198;2101;1;A01;Actif;21011
11088056;335198;2101;1;A01;Actif;21011
11103867;335198;2101;1;A01;Actif;21011
11103808;335198;2101;1;A01;Actif;21011
11104318;335198;2101;1;A01;Actif;21011
11101300;335198;2101;1;A01;Actif;21011
11130827;335198;2101;1;A01;Actif;21011
11101831;335198;2101;1;A01;Actif;21011
11113219;335198;2101;1;A01;Actif;21011
11113474;335198;2101;1;A01;Actif;21011
11118012;335198;2101;1;A01;Actif;21011
11104034;335198;2101;1;A01;Actif;21011
11102828;335198;2101;1;A01;Actif;21011
11112957;335198;2101;1;A01;Actif;21011
11102083;335198;2101;1;A01;Actif;21011
11086662;335198;2101;1;A01;Actif;21011
11135155;335198;2101;1;A01;Actif;21011
11098136;335198;2101;1;A01;Actif;21011
11130705;335198;2101;1;A01;Actif;21011
11103381;335198;2101;1;A01;Actif;21011
11104384;335198;2101;1;A01;Actif;21011
11116198;335198;2101;1;A01;Actif;21011
11135265;335198;2101;1;A01;Actif;21011
11113151;335198;2101;1;A01;Actif;21011
11086391;335198;2101;1;A01;Actif;21011
11073453;335198;2101;1;A01;Actif;21011
11104785;335198;2101;1;A01;Actif;21011
11043532;3611202;2101;1;S01;Actif;21011
11125832;3611202;2101;1;S01;Actif;21011
11077313;3611202;2101;1;S01;Actif;21011
11121526;3611202;2101;1;S01;Actif;21011
11128030;3611202;2101;1;S01;Actif;21011
11127862;3611202;2101;1;S01;Actif;21011
11115819;3611202;2101;1;S01;Actif;21011
11103918;3611202;2101;1;S01;Actif;21011
11118471;3611202;2101;1;S01;Actif;21011
11125863;3611202;2101;1;S01;Actif;21011
11131488;3611202;2101;1;S01;Actif;21011
11127166;3611202;2101;1;S01;Actif;21011
11128131;3611202;2101;1;S01;Actif;21011
11116614;3611202;2101;1;S01;Actif;21011
11129174;3611202;2101;1;S01;Actif;21011
11073166;3611202;2101;1;S01;Actif;21011
11073457;3611202;2101;1;S01;Actif;21011
11116831;3611202;2101;1;S01;Actif;21011
11074009;333298;2101;1;A01;Actif;21011
11104371;333298;2101;1;A01;Actif;21011
11103603;333298;2101;1;A01;Actif;21011
11104681;333298;2101;1;A01;Actif;21011
11072673;333298;2101;1;A01;Actif;21011
11103976;333298;2101;1;A01;Actif;21011
11102414;333298;2101;1;A01;Actif;21011
11116906;333298;2101;1;A01;Actif;21011
11135265;333298;2101;1;A01;Actif;21011
11086086;333298;2101;1;A01;Actif;21011
11103867;333298;2101;1;A01;Actif;21011
11104318;333298;2101;1;A01;Actif;21011
11104498;333298;2101;1;A01;Actif;21011
11097553;333298;2101;1;A01;Actif;21011
11110965;333298;2101;1;A01;Actif;21011
11101462;333298;2101;1;A01;Actif;21011
11085832;333298;2101;1;A01;Actif;21011
11102791;333298;2101;1;A01;Actif;21011
11100992;333298;2101;1;A01;Actif;21011
11097359;333298;2101;1;A01;Actif;21011
11104815;333298;2101;1;A01;Actif;21011
11103381;333298;2101;1;A01;Actif;21011
11101983;333298;2101;1;A01;Actif;21011
11103388;333298;2101;1;A01;Actif;21011
11073453;333298;2101;1;A01;Actif;21011
11101831;333298;2101;1;A01;Actif;21011
11113142;333298;2101;1;A01;Actif;21011
11103185;333298;2101;1;A01;Actif;21011
11113219;333298;2101;1;A01;Actif;21011
11112957;333298;2101;1;A01;Actif;21011
11104314;333298;2101;1;A01;Actif;21011
11086662;333298;2101;1;A01;Actif;21011
11135155;333298;2101;1;A01;Actif;21011
11098136;333298;2101;1;A01;Actif;21011
11113134;333298;2101;1;A01;Actif;21011
11104531;333298;2101;1;A01;Actif;21011
11127512;    FRAN-2;2101;1;B02;Actif;21011
11127517;    FRAN-2;2101;1;B02;Actif;21011
11116991;    FRAN-2;2101;1;B02;Actif;21011
11116098;    FRAN-2;2101;1;B02;Actif;21011
11117005;    FRAN-2;2101;1;B02;Actif;21011
11090253;    FRAN-2;2101;1;B02;Actif;21011
11114000;    FRAN-2;2101;1;B02;Actif;21011
11116288;    FRAN-2;2101;1;B02;Actif;21011
11127571;    FRAN-2;2101;1;B02;Actif;21011
11127581;    FRAN-2;2101;1;B02;Actif;21011
11116680;    FRAN-2;2101;1;B02;Actif;21011
11126623;    FRAN-2;2101;1;B02;Actif;21011
11125944;    FRAN-2;2101;1;B02;Actif;21011
11126626;    FRAN-2;2101;1;B02;Actif;21011
11127155;    FRAN-2;2101;1;B02;Actif;21011
11127413;    FRAN-2;2101;1;B02;Actif;21011
11116299;    FRAN-2;2101;1;B02;Actif;21011
11116605;    FRAN-2;2101;1;B02;Actif;21011
11126563;    FRAN-2;2101;1;B02;Actif;21011
11126330;    FRAN-2;2101;1;B02;Actif;21011
11128506;    FRAN-2;2101;1;B02;Actif;21011
11128706;    FRAN-2;2101;1;B02;Actif;21011
11129637;    FRAN-2;2101;1;B02;Actif;21011
11129746;    FRAN-2;2101;1;B02;Actif;21011
11129829;    FRAN-2;2101;1;B02;Actif;21011
11129836;    FRAN-2;2101;1;B02;Actif;21011
11128817;    FRAN-2;2101;1;B02;Actif;21011
11128819;    FRAN-2;2101;1;B02;Actif;21011
11127631;    FRAN-2;2101;1;B02;Actif;21011
11128848;    FRAN-2;2101;1;B02;Actif;21011
11127656;    FRAN-2;2101;1;B02;Actif;21011
11127692;    FRAN-2;2101;1;B02;Actif;21011
11129876;    FRAN-2;2101;1;B02;Actif;21011
11129882;    FRAN-2;2101;1;B02;Actif;21011
11129885;    FRAN-2;2101;1;B02;Actif;21011
11127743;    FRAN-2;2101;1;B02;Actif;21011
11127746;    FRAN-2;2101;1;B02;Actif;21011
11129960;    FRAN-2;2101;1;B02;Actif;21011
11130008;    FRAN-2;2101;1;B02;Actif;21011
11127990;    FRAN-2;2101;1;B02;Actif;21011
11128924;    FRAN-2;2101;1;B02;Actif;21011
11128066;    FRAN-2;2101;1;B02;Actif;21011
11128075;    FRAN-2;2101;1;B02;Actif;21011
11128170;    FRAN-2;2101;1;B02;Actif;21011
11128991;    FRAN-2;2101;1;B02;Actif;21011
11129032;    FRAN-2;2101;1;B02;Actif;21011
11128195;    FRAN-2;2101;1;B02;Actif;21011
11129077;    FRAN-2;2101;1;B02;Actif;21011
11128285;    FRAN-2;2101;1;B02;Actif;21011
11129193;    FRAN-2;2101;1;B02;Actif;21011
11129216;    FRAN-2;2101;1;B02;Actif;21011
11128288;    FRAN-2;2101;1;B02;Actif;21011
11129371;    FRAN-2;2101;1;B02;Actif;21011
11129383;    FRAN-2;2101;1;B02;Actif;21011
11129557;    FRAN-2;2101;1;B02;Actif;21011
11115206;    FRAN-2;2101;1;B02;Actif;21011
11129742;    FRAN-2;2101;1;B02;Actif;21011
11127338;    FRAN-2;2101;1;C03;Actif;21011
11127401;    FRAN-2;2101;1;C03;Actif;21011
11127514;    FRAN-2;2101;1;C03;Actif;21011
11127532;    FRAN-2;2101;1;C03;Actif;21011
11127569;    FRAN-2;2101;1;C03;Actif;21011
11127629;    FRAN-2;2101;1;C03;Actif;21011
11127756;    FRAN-2;2101;1;C03;Actif;21011
